Position X,Position Y,Position Z
420030.000,4805620.000,1553.294
420030.000,4805610.000,1552.425
420030.000,4805570.000,1562.367
420030.000,4805530.000,1574.738
420030.000,4805520.000,1576.121
420030.000,4805540.000,1569.987
420030.000,4805560.000,1563.795
420030.000,4805550.000,1566.592
420033.013,4805823.013,1496.473
420033.998,4805410.000,1622.344
420040.000,4805700.000,1531.264
420040.000,4805690.000,1536.411
420040.000,4805710.000,1528.071
420040.000,4805730.000,1519.167
420040.000,4805720.000,1524.896
420040.000,4805650.000,1554.094
420040.000,4805640.000,1554.063
420040.000,4805660.000,1551.024
420040.000,4805680.000,1540.831
420040.000,4805670.000,1546.373
420040.000,4805740.000,1512.923
420040.000,4805810.000,1499.230
420040.000,4805800.000,1500.988
420040.000,4805820.000,1495.233
420040.000,4805824.828,1493.241
420040.000,4805411.559,1624.504
420040.000,4805760.000,1504.410
420040.000,4805750.000,1508.805
420040.000,4805770.000,1502.456
420040.000,4805790.000,1501.620
420040.000,4805780.000,1501.352
420040.000,4805630.000,1553.123
420040.000,4805480.000,1593.445
420040.000,4805470.000,1597.678
420040.000,4805490.000,1589.677
420040.000,4805510.000,1584.547
420040.000,4805500.000,1586.815
420040.000,4805430.000,1613.922
420040.000,4805420.000,1620.068
420040.000,4805440.000,1608.120
420040.000,4805460.000,1601.371
420040.000,4805450.000,1604.414
420040.000,4805520.000,1582.598
420040.000,4805590.000,1566.264
420040.000,4805580.000,1566.298
420040.000,4805600.000,1565.441
420040.000,4805620.000,1555.089
420040.000,4805610.000,1561.839
420040.000,4805540.000,1575.987
420040.000,4805530.000,1580.084
420040.000,4805550.000,1571.102
420040.000,4805570.000,1566.865
420040.000,4805560.000,1568.071
420042.106,4805412.106,1625.637
420046.521,4805826.521,1490.964
420050.000,4805700.000,1530.638
420050.000,4805690.000,1535.457
420050.000,4805710.000,1526.717
420050.000,4805730.000,1518.185
420050.000,4805720.000,1522.175
420050.000,4805650.000,1551.256
420050.000,4805640.000,1550.586
420050.000,4805660.000,1549.902
420050.000,4805680.000,1541.646
420050.000,4805670.000,1546.355
420050.000,4805740.000,1512.175
420050.000,4805810.000,1496.771
420050.000,4805800.000,1496.946
420050.000,4805820.000,1492.740
420050.000,4805827.425,1489.730
420050.000,4805414.156,1629.697
420050.000,4805760.000,1502.953
420050.000,4805750.000,1506.938
420050.000,4805770.000,1500.810
420050.000,4805790.000,1497.295
420050.000,4805780.000,1499.435
420050.000,4805630.000,1552.477
420050.000,4805480.000,1599.595
420050.000,4805470.000,1603.269
420050.000,4805490.000,1595.654
420050.000,4805510.000,1589.923
420050.000,4805500.000,1592.128
420050.000,4805430.000,1619.381
420050.000,4805420.000,1626.816
420050.000,4805440.000,1614.785
420050.000,4805460.000,1606.289
420050.000,4805450.000,1610.120
420050.000,4805520.000,1587.255
420050.000,4805590.000,1571.618
420050.000,4805580.000,1571.602
420050.000,4805600.000,1571.052
420050.000,4805620.000,1562.573
420050.000,4805610.000,1568.831
420050.000,4805540.000,1581.435
420050.000,4805530.000,1585.110
420050.000,4805550.000,1576.878
420050.000,4805570.000,1571.930
420050.000,4805560.000,1573.748
420052.045,4805827.955,1488.856
420054.639,4805415.361,1630.656
420059.917,4805830.000,1484.798
420059.983,4805830.017,1484.763
420060.000,4805710.000,1524.977
420060.000,4805700.000,1529.777
420060.000,4805720.000,1520.167
420060.000,4805740.000,1511.331
420060.000,4805730.000,1515.313
420060.000,4805690.000,1534.796
420060.000,4805650.000,1549.774
420060.000,4805640.000,1553.287
420060.000,4805660.000,1548.013
420060.000,4805680.000,1540.509
420060.000,4805670.000,1545.487
420060.000,4805820.000,1489.518
420060.000,4805810.000,1492.685
420060.000,4805830.000,1484.766
420060.000,4805830.022,1484.758
420060.000,4805416.753,1632.206
420060.000,4805800.000,1493.141
420060.000,4805760.000,1501.954
420060.000,4805750.000,1506.347
420060.000,4805770.000,1499.867
420060.000,4805790.000,1493.962
420060.000,4805780.000,1496.142
420060.000,4805490.000,1601.552
420060.000,4805480.000,1604.862
420060.000,4805500.000,1598.670
420060.000,4805520.000,1593.469
420060.000,4805510.000,1595.776
420060.000,4805470.000,1608.779
420060.000,4805430.000,1625.298
420060.000,4805420.000,1630.818
420060.000,4805440.000,1620.000
420060.000,4805460.000,1611.893
420060.000,4805450.000,1615.303
420060.000,4805600.000,1575.176
420060.000,4805590.000,1576.769
420060.000,4805610.000,1572.334
420060.000,4805630.000,1557.963
420060.000,4805620.000,1567.092
420060.000,4805580.000,1577.721
420060.000,4805540.000,1586.490
420060.000,4805530.000,1590.297
420060.000,4805550.000,1582.810
420060.000,4805570.000,1578.808
420060.000,4805560.000,1580.301
420062.578,4805417.422,1632.662
420067.921,4805832.079,1482.287
420070.000,4805710.000,1523.508
420070.000,4805700.000,1528.347
420070.000,4805720.000,1518.867
420070.000,4805740.000,1508.902
420070.000,4805730.000,1512.724
420070.000,4805690.000,1534.371
420070.000,4805650.000,1554.253
420070.000,4805640.000,1558.907
420070.000,4805660.000,1549.120
420070.000,4805680.000,1539.553
420070.000,4805670.000,1544.805
420070.000,4805820.000,1484.982
420070.000,4805810.000,1488.831
420070.000,4805830.000,1482.581
420070.000,4805832.619,1481.917
420070.000,4805419.350,1635.150
420070.000,4805800.000,1490.766
420070.000,4805760.000,1501.516
420070.000,4805750.000,1505.188
420070.000,4805770.000,1498.203
420070.000,4805790.000,1492.089
420070.000,4805780.000,1494.451
420070.000,4805490.000,1608.818
420070.000,4805480.000,1611.115
420070.000,4805500.000,1605.283
420070.000,4805520.000,1599.055
420070.000,4805510.000,1601.956
420070.000,4805470.000,1614.292
420070.000,4805430.000,1631.535
420070.000,4805420.000,1634.954
420070.000,4805440.000,1626.237
420070.000,4805460.000,1618.305
420070.000,4805450.000,1621.540
420070.000,4805600.000,1577.412
420070.000,4805590.000,1579.443
420070.000,4805610.000,1573.633
420070.000,4805630.000,1562.771
420070.000,4805620.000,1567.777
420070.000,4805580.000,1581.355
420070.000,4805540.000,1592.613
420070.000,4805530.000,1595.967
420070.000,4805550.000,1589.269
420070.000,4805570.000,1583.649
420070.000,4805560.000,1586.082
420070.516,4805419.484,1635.317
420072.504,4805420.000,1635.810
420075.860,4805834.140,1481.256
420078.455,4805421.545,1637.315
420080.000,4805710.000,1523.115
420080.000,4805700.000,1528.896
420080.000,4805720.000,1518.034
420080.000,4805740.000,1508.940
420080.000,4805730.000,1513.147
420080.000,4805660.000,1550.802
420080.000,4805650.000,1554.777
420080.000,4805670.000,1544.506
420080.000,4805690.000,1534.170
420080.000,4805680.000,1539.347
420080.000,4805750.000,1505.660
420080.000,4805820.000,1483.475
420080.000,4805810.000,1485.746
420080.000,4805830.000,1482.111
420080.000,4805835.216,1480.996
420080.000,4805421.947,1637.880
420080.000,4805770.000,1498.029
420080.000,4805760.000,1502.617
420080.000,4805780.000,1494.479
420080.000,4805800.000,1489.133
420080.000,4805790.000,1491.493
420080.000,4805640.000,1559.826
420080.000,4805490.000,1614.634
420080.000,4805480.000,1618.310
420080.000,4805500.000,1611.090
420080.000,4805520.000,1605.498
420080.000,4805510.000,1608.084
420080.000,4805440.000,1632.852
420080.000,4805430.000,1635.847
420080.000,4805450.000,1628.345
420080.000,4805470.000,1621.123
420080.000,4805460.000,1624.258
420080.000,4805530.000,1602.328
420080.000,4805600.000,1578.576
420080.000,4805590.000,1581.086
420080.000,4805610.000,1574.240
420080.000,4805630.000,1564.343
420080.000,4805620.000,1569.271
420080.000,4805550.000,1594.310
420080.000,4805540.000,1598.443
420080.000,4805560.000,1590.555
420080.000,4805580.000,1583.553
420080.000,4805570.000,1586.756
420083.798,4805836.202,1480.462
420086.393,4805423.607,1640.481
420090.000,4805710.000,1522.540
420090.000,4805700.000,1528.798
420090.000,4805720.000,1518.334
420090.000,4805740.000,1509.110
420090.000,4805730.000,1513.448
420090.000,4805660.000,1550.680
420090.000,4805650.000,1555.201
420090.000,4805670.000,1544.654
420090.000,4805690.000,1533.709
420090.000,4805680.000,1539.091
420090.000,4805750.000,1505.034
420090.000,4805820.000,1482.961
420090.000,4805810.000,1484.834
420090.000,4805830.000,1481.258
420090.000,4805837.813,1480.064
420090.000,4805424.544,1641.600
420090.000,4805770.000,1499.349
420090.000,4805760.000,1502.269
420090.000,4805780.000,1493.907
420090.000,4805800.000,1487.448
420090.000,4805790.000,1490.587
420090.000,4805640.000,1560.144
420090.000,4805490.000,1621.608
420090.000,4805480.000,1625.290
420090.000,4805500.000,1617.651
420090.000,4805520.000,1612.399
420090.000,4805510.000,1614.503
420090.000,4805440.000,1637.058
420090.000,4805430.000,1639.805
420090.000,4805450.000,1634.737
420090.000,4805470.000,1627.914
420090.000,4805460.000,1631.027
420090.000,4805530.000,1609.047
420090.000,4805600.000,1578.347
420090.000,4805590.000,1581.626
420090.000,4805610.000,1574.318
420090.000,4805630.000,1564.797
420090.000,4805620.000,1570.159
420090.000,4805550.000,1598.381
420090.000,4805540.000,1604.331
420090.000,4805560.000,1593.537
420090.000,4805580.000,1585.040
420090.000,4805570.000,1588.672
420091.737,4805838.263,1480.050
420094.331,4805425.669,1643.643
420098.423,4805840.000,1479.982
420099.675,4805840.325,1479.974
420100.000,4805720.000,1518.406
420100.000,4805710.000,1522.587
420100.000,4805730.000,1512.842
420100.000,4805750.000,1504.914
420100.000,4805740.000,1508.628
420100.000,4805700.000,1528.277
420100.000,4805660.000,1550.917
420100.000,4805650.000,1555.668
420100.000,4805670.000,1545.771
420100.000,4805690.000,1534.248
420100.000,4805680.000,1539.493
420100.000,4805830.000,1481.571
420100.000,4805820.000,1483.699
420100.000,4805840.000,1480.029
420100.000,4805840.409,1479.989
420100.000,4805427.141,1645.663
420100.000,4805810.000,1485.313
420100.000,4805770.000,1498.743
420100.000,4805760.000,1501.657
420100.000,4805780.000,1495.243
420100.000,4805800.000,1487.547
420100.000,4805790.000,1490.888
420100.000,4805500.000,1625.498
420100.000,4805490.000,1628.891
420100.000,4805510.000,1622.735
420100.000,4805530.000,1614.758
420100.000,4805520.000,1619.157
420100.000,4805480.000,1632.196
420100.000,4805440.000,1641.227
420100.000,4805430.000,1644.461
420100.000,4805450.000,1639.628
420100.000,4805470.000,1634.365
420100.000,4805460.000,1637.316
420100.000,4805610.000,1573.889
420100.000,4805600.000,1577.235
420100.000,4805620.000,1569.605
420100.000,4805640.000,1559.906
420100.000,4805630.000,1564.508
420100.000,4805590.000,1580.993
420100.000,4805550.000,1601.381
420100.000,4805540.000,1608.699
420100.000,4805560.000,1596.263
420100.000,4805580.000,1585.862
420100.000,4805570.000,1590.235
420102.270,4805427.730,1646.537
420107.613,4805842.387,1480.164
420110.000,4805720.000,1518.589
420110.000,4805710.000,1522.815
420110.000,4805730.000,1513.010
420110.000,4805750.000,1505.839
420110.000,4805740.000,1509.425
420110.000,4805700.000,1528.344
420110.000,4805660.000,1550.879
420110.000,4805650.000,1556.021
420110.000,4805670.000,1545.740
420110.000,4805690.000,1535.277
420110.000,4805680.000,1540.348
420110.000,4805830.000,1481.756
420110.000,4805820.000,1483.349
420110.000,4805840.000,1480.509
420110.000,4805843.006,1480.267
420110.000,4805429.738,1650.385
420110.000,4805810.000,1485.454
420110.000,4805770.000,1499.782
420110.000,4805760.000,1502.438
420110.000,4805780.000,1496.733
420110.000,4805800.000,1488.243
420110.000,4805790.000,1492.550
420110.000,4805500.000,1631.910
420110.000,4805490.000,1635.883
420110.000,4805510.000,1629.961
420110.000,4805530.000,1616.483
420110.000,4805520.000,1624.420
420110.000,4805480.000,1640.024
420110.000,4805440.000,1647.128
420110.000,4805430.000,1650.298
420110.000,4805450.000,1644.061
420110.000,4805470.000,1642.031
420110.000,4805460.000,1643.307
420110.000,4805610.000,1574.099
420110.000,4805600.000,1577.617
420110.000,4805620.000,1568.205
420110.000,4805640.000,1559.848
420110.000,4805630.000,1563.995
420110.000,4805590.000,1581.294
420110.000,4805550.000,1604.230
420110.000,4805540.000,1609.800
420110.000,4805560.000,1597.823
420110.000,4805580.000,1585.735
420110.000,4805570.000,1591.743
420110.208,4805429.792,1650.468
420111.010,4805430.000,1650.826
420115.552,4805844.448,1480.896
420118.147,4805431.853,1653.972
420120.000,4805720.000,1518.699
420120.000,4805710.000,1522.987
420120.000,4805730.000,1513.430
420120.000,4805750.000,1507.853
420120.000,4805740.000,1510.506
420120.000,4805670.000,1545.722
420120.000,4805660.000,1550.969
420120.000,4805680.000,1540.513
420120.000,4805700.000,1528.836
420120.000,4805690.000,1535.207
420120.000,4805760.000,1504.240
420120.000,4805830.000,1483.414
420120.000,4805820.000,1484.024
420120.000,4805840.000,1481.850
420120.000,4805845.603,1481.352
420120.000,4805432.335,1654.778
420120.000,4805780.000,1497.398
420120.000,4805770.000,1500.537
420120.000,4805790.000,1493.891
420120.000,4805810.000,1485.492
420120.000,4805800.000,1488.740
420120.000,4805650.000,1555.855
420120.000,4805500.000,1637.230
420120.000,4805490.000,1642.329
420120.000,4805510.000,1633.725
420120.000,4805530.000,1617.769
420120.000,4805520.000,1626.027
420120.000,4805450.000,1648.633
420120.000,4805440.000,1652.313
420120.000,4805460.000,1646.646
420120.000,4805480.000,1644.410
420120.000,4805470.000,1646.079
420120.000,4805540.000,1610.771
420120.000,4805610.000,1574.761
420120.000,4805600.000,1578.503
420120.000,4805620.000,1567.755
420120.000,4805640.000,1559.867
420120.000,4805630.000,1563.698
420120.000,4805560.000,1597.375
420120.000,4805550.000,1604.402
420120.000,4805570.000,1592.553
420120.000,4805590.000,1582.365
420120.000,4805580.000,1586.599
420123.490,4805846.510,1482.463
420126.085,4805433.915,1656.532
420130.000,4805720.000,1518.767
420130.000,4805710.000,1523.746
420130.000,4805730.000,1514.008
420130.000,4805750.000,1509.336
420130.000,4805740.000,1511.878
420130.000,4805670.000,1546.357
420130.000,4805660.000,1550.974
420130.000,4805680.000,1540.597
420130.000,4805700.000,1528.641
420130.000,4805690.000,1535.077
420130.000,4805760.000,1506.451
420130.000,4805830.000,1486.451
420130.000,4805820.000,1486.724
420130.000,4805840.000,1485.266
420130.000,4805848.200,1484.085
420130.000,4805434.932,1657.556
420130.000,4805780.000,1498.448
420130.000,4805770.000,1501.243
420130.000,4805790.000,1494.576
420130.000,4805810.000,1486.535
420130.000,4805800.000,1489.936
420130.000,4805650.000,1555.863
420130.000,4805500.000,1640.217
420130.000,4805490.000,1645.292
420130.000,4805510.000,1634.508
420130.000,4805530.000,1617.823
420130.000,4805520.000,1626.045
420130.000,4805450.000,1652.144
420130.000,4805440.000,1655.819
420130.000,4805460.000,1650.014
420130.000,4805480.000,1647.514
420130.000,4805470.000,1649.347
420130.000,4805540.000,1610.743
420130.000,4805610.000,1575.055
420130.000,4805600.000,1579.094
420130.000,4805620.000,1567.853
420130.000,4805640.000,1560.117
420130.000,4805630.000,1563.871
420130.000,4805560.000,1597.654
420130.000,4805550.000,1604.063
420130.000,4805570.000,1592.803
420130.000,4805590.000,1583.793
420130.000,4805580.000,1588.149
420131.429,4805848.571,1484.494
420134.023,4805435.977,1657.617
420136.929,4805850.000,1486.682
420139.367,4805850.633,1487.680
420140.000,4805730.000,1514.798
420140.000,4805720.000,1518.816
420140.000,4805740.000,1512.319
420140.000,4805760.000,1507.253
420140.000,4805750.000,1510.663
420140.000,4805710.000,1524.004
420140.000,4805670.000,1546.151
420140.000,4805660.000,1550.401
420140.000,4805680.000,1540.493
420140.000,4805700.000,1528.964
420140.000,4805690.000,1534.589
420140.000,4805840.000,1488.501
420140.000,4805830.000,1488.805
420140.000,4805850.000,1487.947
420140.000,4805850.797,1488.040
420140.000,4805437.529,1657.801
420140.000,4805820.000,1489.888
420140.000,4805780.000,1498.619
420140.000,4805770.000,1502.307
420140.000,4805790.000,1493.837
420140.000,4805810.000,1489.560
420140.000,4805800.000,1490.365
420140.000,4805510.000,1634.574
420140.000,4805500.000,1640.737
420140.000,4805520.000,1625.616
420140.000,4805540.000,1611.540
420140.000,4805530.000,1618.003
420140.000,4805490.000,1646.772
420140.000,4805450.000,1654.226
420140.000,4805440.000,1656.985
420140.000,4805460.000,1652.118
420140.000,4805480.000,1649.042
420140.000,4805470.000,1650.243
420140.000,4805620.000,1569.009
420140.000,4805610.000,1576.018
420140.000,4805630.000,1564.149
420140.000,4805650.000,1555.745
420140.000,4805640.000,1560.518
420140.000,4805600.000,1580.107
420140.000,4805560.000,1598.800
420140.000,4805550.000,1604.982
420140.000,4805570.000,1593.055
420140.000,4805590.000,1583.938
420140.000,4805580.000,1588.344
420141.962,4805438.038,1657.428
420147.305,4805852.695,1491.716
420149.516,4805440.000,1656.738
420149.900,4805440.100,1656.700
420150.000,4805730.000,1514.954
420150.000,4805720.000,1519.118
420150.000,4805740.000,1512.758
420150.000,4805760.000,1507.297
420150.000,4805750.000,1511.094
420150.000,4805680.000,1540.571
420150.000,4805670.000,1545.506
420150.000,4805690.000,1534.204
420150.000,4805710.000,1523.940
420150.000,4805700.000,1527.985
420150.000,4805770.000,1502.311
